ut,4
Wo,4
ai,3
al,3
An,3
ap,3
ch,3
ci,3
Cr,3
ct,3
Di,3
ee,3
gh,3
ha,3
ho,3
hr,3
ht,3
ie,3
ir,3
it,3
La,3
lo,3
ot,3
ow,3
Ra,3
Ri,3
rt,3
sh,3
ta,3
ua,3
un,3
wn,3
Wr,3
Ac,2
ad,2
Ag,2
ak,2
av,2
Bl,2
De,2
Ea,2
ei,2
el,2
El,2
em,2
et,2
ev,2
Ex,2
Fa,2
Fe,2
Fl,2
gg,2
gu,2
Gu,2
Ha,2
He,2
Ho,2
il,2
io,2
ip,2
Kn,2
lf,2
ma,2
me,2
Mo,2
nc,2
nd,2
oi,2
om,2
os,2
ou,2
pe,2
ph,2
Pi,2
pl,2
ps,2
Qu,2
rd,2
rp,2
Sm,2
Sp,2
ss,2
ti,2
Ti,2
To,2
ts,2
tu,2
ue,2
ul,2
Wa,2
We,2
wo,2
xe,2
ab,1
Al,1
am,1
Ar,1
au,1
aw,1
ax,1
Ax,1
Ba,1
bb,1
be,1
Be,1
bo,1
Br,1
Bu,1
ca,1
cc,1
Ch,1
co,1
cu,1
Cy,1
dd,1
di,1
do,1
dy,1
Eb,1
ep,1
es,1
ew,1
Ey,1
fe,1
Fi,1
Fo,1
Fr,1
Ga,1
Gh,1
go,1
gr,1
Gr,1
gs,1
hi,1
ia,1
if,1
ik,1
Il,1
In,1
Ir,1
iv,1
je,1
kn,1
Li,1
ln,1
lp,1
lt,1
Lu,1
Ly,1
Ma,1
mb,1
Me,1
mn,1
mo,1
ms,1
Mu,1
na,1
nj,1
nk,1
nn,1
no,1
ns,1
nx,1
ny,1
oc,1
Oc,1
op,1
Ov,1
ox,1
Pe,1
pi,1
Pl,1
pn,1
po,1
Po,1
pp,1
pt,1
qu,1
rm,1
rn,1
Ro,1
rr,1
rv,1
Sc,1
Si,1
sm,1
Sn,1
so,1
Sq,1
sr,1
su,1
Sw,1
tc,1
Th,1
tn,1
Tr,1
tt,1
ty,1
ug,1
um,1
Un,1
up,1
vi,1
Vi,1
we,1
Wi,1
xi,1
xp,1
ya,1
yc,1
ye,1
e,96
r,61
a,58
n,50
o,48
i,47
t,45
l,34
d,32
s,30
c,27
u,26
h,22
S,21
g,20
C,18
k,16
p,15
W,12
A,10
B,10
m,10
D,9
F,9
E,8
R,7
v,7
H,6
L,6
T,6
w,6
x,6
y,6
G,5
M,5
P,5
b,4
f,3
I,3
K,2
O,2
Q,2
j,1
q,1
U,1
V,1
