et,2
ev,2
ex,2
fa,2
fl,2
gg,2
gr,2
io,2
ip,2
lf,2
nc,2
nd,2
oc,2
oi,2
om,2
os,2
ou,2
ph,2
po,2
ps,2
rd,2
rp,2
sp,2
ss,2
to,2
ts,2
tu,2
ue,2
ul,2
vi,2
wa,2
xe,2
ab,1
am,1
au,1
aw,1
ba,1
bb,1
br,1
bu,1
cc,1
cy,1
dd,1
do,1
dy,1
eb,1
ep,1
es,1
ew,1
ey,1
fi,1
fo,1
fr,1
ga,1
go,1
gs,1
hi,1
ia,1
if,1
ik,1
iv,1
je,1
ln,1
lp,1
lt,1
lu,1
ly,1
mb,1
mn,1
ms,1
mu,1
na,1
nj,1
nk,1
nn,1
no,1
ns,1
nx,1
ny,1
op,1
ov,1
ox,1
pn,1
pp,1
pt,1
rm,1
rn,1
rr,1
rv,1
sc,1
si,1
sn,1
so,1
sq,1
sr,1
su,1
sw,1
tc,1
tn,1
tt,1
ty,1
ug,1
um,1
up,1
wi,1
xi,1
xp,1
ya,1
yc,1
ye,1
e,104
a,68
r,68
s,51
t,51
i,50
n,50
o,50
c,45
d,41
l,40
h,28
u,27
g,25
p,20
k,18
w,18
m,15
b,14
f,12
v,8
x,6
y,6
q,3
j,1
